DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE14,2022,50800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE2,2019,50400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE2,2020,49200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE2,2021,52400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE2,2022,56200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE21,2019,62200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE21,2020,60200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE21,2021,65000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE21,2022,70400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE22,2019,41900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE22,2020,41300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE22,2021,43800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE22,2022,47400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE23,2019,45200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE23,2020,44600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE23,2021,47700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE23,2022,51000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE24,2019,41000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE24,2020,40200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE24,2021,42900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE24,2022,45200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE25,2019,48200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE25,2020,46900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE25,2021,49600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE25,2022,52400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE26,2019,43200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE26,2020,42100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE26,2021,44000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE26,2022,47400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE27,2019,42500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE27,2020,41500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE27,2021,42900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE27,2022,45600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE3,2019,44800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE3,2020,44700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE3,2021,48200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE3,2022,51700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE30,2019,44800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE30,2020,44700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE30,2021,48200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE30,2022,51700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE4,2019,30900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE4,2020,30500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE4,2021,32500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE4,2022,35700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE40,2019,30900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE40,2020,30500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE40,2021,32500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE40,2022,35700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE5,2019,48600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE5,2020,47100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE5,2021,51600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE5,2022,56700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE50,2019,48600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE50,2020,47100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE50,2021,51600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE50,2022,56700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE6,2019,72400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE6,2020,69200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE6,2021,77000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE6,2022,87000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE60,2019,72400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE60,2020,69200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE60,2021,77000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE60,2022,87000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE7,2019,49100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE7,2020,47700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE7,2021,51100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE7,2022,54300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE71,2019,55000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE71,2020,53300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE71,2021,57300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE71,2022,60800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE72,2019,37400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE72,2020,36700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE72,2021,38800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE72,2022,40500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE73,2019,39800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE73,2020,38600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE73,2021,40900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE73,2022,44500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE8,2019,30700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE8,2020,30200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE8,2021,32300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE8,2022,35800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE80,2019,30700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE80,2020,30200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE80,2021,32300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE80,2022,35800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE9,2019,39900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE9,2020,39000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE9,2021,40900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE9,2022,43700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE91,2019,51000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE91,2020,48100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE91,2021,49000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE91,2022,50300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE92,2019,41400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE92,2020,40600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE92,2021,43200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE92,2022,45200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE93,2019,30800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE93,2020,30700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE93,2021,32400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE93,2022,35300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE94,2019,37900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE94,2020,37500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE94,2021,39700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DE94,2022,44100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA,2019,41100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA,2020,40300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA,2021,42500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA,2022,45600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA1,2019,43400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA1,2020,42500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA1,2021,45000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA1,2022,48600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA2,2019,44900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA2,2020,43800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA2,2021,46200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA2,2022,49500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA3,2019,35700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA3,2020,35400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA3,2021,37200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA3,2022,39800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA4,2019,40400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA4,2020,40500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA4,2021,42000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA4,2022,44400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA5,2019,37300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA5,2020,36300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA5,2021,38600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEA5,2022,41200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB,2019,37100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB,2020,36400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB,2021,41400,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB,2022,43700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB1,2019,35300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB1,2020,35200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB1,2021,36600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB1,2022,39600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB2,2019,33300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB2,2020,33100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB2,2021,33800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB2,2022,36600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB3,2019,39400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB3,2020,38200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB3,2021,46900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEB3,2022,48500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC,2019,36900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC,2020,35400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC,2021,37000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC,2022,40900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC0,2019,36900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC0,2020,35400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC0,2021,37000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEC0,2022,40900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED,2019,32800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED,2020,32100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED,2021,34000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED,2022,36800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED2,2019,33500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED2,2020,32900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED2,2021,34600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED2,2022,37900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED4,2019,30000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED4,2020,29400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED4,2021,31000,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED4,2022,33200,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED5,2019,35400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED5,2020,34500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED5,2021,37100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DED5,2022,40100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE,2019,30000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE,2020,29800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE,2021,31600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE,2022,34900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE0,2019,30000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE0,2020,29800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE0,2021,31600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEE0,2022,34900,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF,2019,34700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF,2020,34500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF,2021,36600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF,2022,40500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF0,2019,34700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF0,2020,34500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF0,2021,36600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEF0,2022,40500,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG,2019,30500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG,2020,30200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG,2021,31800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG,2022,34100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG0,2019,30500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG0,2020,30200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG0,2021,31800,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DEG0,2022,34100,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK,2019,53000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK,2020,53500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK,2021,58600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK,2022,64400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK0,2019,52500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK0,2020,53300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK0,2021,58300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK0,2022,63600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK01,2019,68200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK01,2020,68900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK01,2021,78800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK01,2022,92500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK02,2019,37300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK02,2020,37600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK02,2021,39600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK02,2022,41700,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK03,2019,47200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK03,2020,47800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK03,2021,50800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK03,2022,52900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK04,2019,48800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK04,2020,50100,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK04,2021,53200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK04,2022,53600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK05,2019,44400,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK05,2020,44900,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK05,2021,46800,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,DK05,2022,48200,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE,2019,21500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE,2020,21000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE,2021,23600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE,2022,27300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE0,2019,21500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE0,2020,21000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE0,2021,23600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE0,2022,27300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE00,2019,21500,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE00,2020,21000,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE00,2021,23600,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EE00,2022,27300,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EL,2019,17300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EL,2020,15700,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EL,2021,17300,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EL,2022,19600,p,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,EUR_HAB,EL3,2019,23800,p,
