country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Spain,,2020-12-21,7.984213221709521,2.723951056057469,-2.676519438568482
Spain,,2020-12-22,7.9577387092029666,2.9877372167132847,-2.5759649028726495
Spain,,2020-12-23,7.918533512321245,3.2440555903099377,-2.472548448959208
Spain,,2020-12-24,7.866660351016193,3.4922655144016064,-2.36638497335989
Spain,,2020-12-25,7.802202211280348,3.7317465934434573,-2.2575924245701633
Spain,,2020-12-26,7.7252622123870465,3.9619002494573086,-2.146291672007478
Spain,,2020-12-27,7.63596344192162,4.1821512181649165,-2.0326063717243437
Spain,,2020-12-28,7.534448758867484,4.391948986849072,-1.9166628290254348
Spain,,2020-12-29,7.420880565062279,4.590769170348671,-1.798589858141357
Spain,,2020-12-30,7.295440545389538,4.778114821748588,-1.6785186391149702
Spain,,2020-12-31,7.158329377121675,4.953517674488077,-1.5565825720592819
Spain,,2021-01-01,7.009766408879114,5.116539312783355,-1.4329171289488216
Spain,,2021-01-02,6.849989309719336,5.26677226743874,-1.30765970310916
Spain,,2021-01-03,6.679253688917039,5.403841034307413,-1.1809494565717853
Spain,,2021-01-04,6.49783268704388,5.5274030128562694,-1.0529271654639674
Spain,,2021-01-05,6.30601653900177,5.637149362488776,-0.9237350636052801
Spain,,2021-01-06,6.104112109709008,5.732805774485655,-0.7935166844846819
Spain,,2021-01-07,5.892442403181803,5.814133157633819,-0.6624167017936219
Spain,,2021-01-08,5.67134604579683,5.880928235829882,-0.5305807686923762
Spain,,2021-01-09,5.441176744561181,5.933024056164572,-0.39815535598818824
Spain,,2021-01-10,5.202302721256695,5.970290406218033,-0.26528758940499464
Spain,,2021-01-11,4.955106123363576,5.992634139523071,-0.13212508612553478
Spain,,2021-01-12,4.699982412705984,5.999999408382821,0.0011842092125548803
Spain,,2021-01-13,4.437339732797506,5.9923678034608905,0.13449218888445164
Spain,,2021-01-14,4.1675982558985245,5.969758399795126,0.2676507466270484
Spain,,2021-01-15,3.891189510830323,5.932227709119941,0.4005119421862317
Spain,,2021-01-16,3.608555692620934,5.87986953861642,0.532928165679722
Spain,,2021-01-17,3.320148955087519,5.812814756443214,0.6647523015928689
Spain,,2021-01-18,3.026430687486617,5.7312309646343085,0.7958378922252056
Spain,,2021-01-19,2.727870776389861,5.635322080181196,0.9260393004061329
Spain,,2021-01-20,2.4249468539655954,5.525327825346635,1.0552118712990566
Spain,,2021-01-21,2.1181435338694032,5.401523128483809,1.183212093114074
Spain,,2021-01-22,1.8079516359655268,5.2642174368586385,1.309897756550761
Spain,,2021-01-23,1.4948674011198975,5.113753943192775,1.435128112793877
Spain,,2021-01-24,1.1793916973204996,4.950508727860489,1.5587640298864562
Spain,,2021-01-25,0.8620292183955458,4.774889818883658,1.6806681473065583
Spain,,2021-01-26,0.5432876766109037,4.5873361720741626,1.800705028575939
Spain,,2021-01-27,0.22367699043888775,4.388316573872976,1.9187413117310925
Spain,,2021-01-28,-0.0962915312026318,4.178328469628214,2.034645857489492
Spain,,2021-01-29,-0.4161060069353109,3.9578967202407696,2.148289894946412
Spain,,2021-01-30,-0.735254801821455,3.7275722902854875,2.259547164640462
Spain,,2021-01-31,-1.0532273458706634,3.4879308708866126,2.3682940588288908
Spain,,2021-02-01,-1.36951495084301,3.2395714407898035,2.4744097588168046
Spain,,2021-02-02,-1.683611624041602,2.983114769227231,2.5777763691877373
Spain,,2021-02-03,-1.9950148777930659,2.7192018643177107,2.678279048786409
Spain,,2021-02-04,-2.303226533320523,2.4484923708803517,2.775806138308224
Spain,,2021-02-05,-2.6077535177234563,2.1716629216659675,2.8702492843536613
Spain,,2021-02-06,-2.9081086527891133,1.8894054461276049,2.961503559809794
Spain,,2021-02-07,-3.2038114343737596,1.6024254409572787,3.0494675804251794
Spain,,2021-02-08,-3.4943888011067026,1.3114402067115758,3.1340436174485937
Spain,,2021-02-09,-3.7793758911877293,1.0171770549339505,3.2151377062064834
Spain,,2021-02-10,-4.058316786066713,0.7203714902545603,3.2926597504984887
Spain,,2021-02-11,-4.330765239816088,0.42176537201175324,3.3665236226950634
Spain,,2021-02-12,-4.596285393029046,0.12210505999009781,3.436647259425983
Spain,,2021-02-13,-4.854452470101746,-0.17786045109046822,3.5029527527534237
Spain,,2021-02-14,-5.10485345878358,-0.47738140367124043,3.5653664367283207
Spain,,2021-02-15,-5.347087770908706,-0.7757091513582633,3.6238189692338474
Spain,,2021-02-16,-5.580767883251578,-1.0720980301484073,3.678245409025077
Spain,,2021-02-17,-5.805519957481568,-1.3658072222010202,3.7285852878792425
Spain,,2021-02-18,-6.02098443822446,-1.6561026074968024,3.774782677776419
Spain,,2021-02-19,-6.2268166282743875,-1.9422585987554077,3.8167862530360335
Spain,,2021-02-20,-6.422687240035761,-2.2235599550258485,3.8545493473401025
Spain,,2021-02-21,-6.608282922313281,-2.4993035694163637,3.8880300055799037
Spain,,2021-02-22,-6.783306761606938,-2.7688002264954563,3.9171910304684445
Spain,,2021-02-23,-6.9474787571103045,-3.031376324971612,3.9420000238669535
Spain,,2021-02-24,-7.100536268652037,-3.2863755613456105,3.9624294227794814
Spain,,2021-02-25,-7.24223443686421,-3.5331605703275515,3.9784565299756154
Spain,,2021-02-26,-7.372346574905017,-3.771114517918128,3.9900635392072887
Spain,,2021-02-27,-7.490664531109378,-3.9996426431723684,3.9972375549916705
Spain,,2021-02-28,-7.596999021987161,-4.218173744792317,3.9999706069381515
Spain,,2021-03-01,-7.6911799350364545,-4.426161608832703,3.9982596586035144
Spain,,2021-03-02,-7.773056600887238,-4.623086373951413,3.992106610865447
Spain,,2021-03-03,-7.84249803434024,-4.808455830792084,3.9815182998106526
Spain,,2021-03-04,-7.899393143915321,-4.9818066522511515,3.9665064891398987
Spain,,2021-03-05,-7.94365090957413,-5.142705551554353,3.9470878570984533
Spain,,2021-03-06,-7.975200528332769,-5.290750365247945,3.9232839779464124
Spain,,2021-03-07,-7.993991527531451,-5.425571058397942,3.895121297989521
Spain,,2021-03-08,-7.999993845579992,-5.54683064948473,3.8626311061971097
Spain,,2021-03-09,-7.993197880049937,-5.6542260526813575,3.8258494994397934
Spain,,2021-03-10,-7.973614503036409,-5.7474888354102935,3.7848173423855487
Spain,,2021-03-11,-7.941275043765065,-5.826385889285026,3.739580222098732
Spain,,2021-03-12,-7.8962312384720175,-5.89072001275966,3.6901883973924767
Spain,,2021-03-13,-7.83855514763691,-5.940330404030072,3.6366967429907366
Spain,,2021-03-14,-7.768339040701499,-5.975093062954676,3.5791646885620167
Spain,,2021-03-15,-7.685695248458245,-5.99492110099021,3.517656152692521
Spain,,2021-03-16,-7.590755983344992,-5.999764958367823,3.452239471872078
Spain,,2021-03-17,-7.483673127933308,-5.989612527966703,3.382987324571737
Spain,,2021-03-18,-7.3646179919487205,-5.96448918557557,3.30997665049739
Spain,,2021-03-19,-7.233781038211729,-5.9244577264664215,3.2332885651091177
Spain,,2021-03-20,-7.091371577937907,-5.869618208439045,3.153008269501265
Spain,,2021-03-21,-6.9376174358846505,-5.800107701728639,3.069224955743297
Spain,,2021-03-22,-6.7727645858801,-5.716099946401611,2.982031707786693
Spain,,2021-03-23,-6.597076757317531,-5.6178049180958824,2.891525398047904
Spain,,2021-03-24,-6.4108350132445535,-5.505468303191168,2.797806579782304
Spain,,2021-03-25,-6.214337300722264,-5.379370884720932,2.70097937536869
Spain,,2021-03-26,-6.007897974173409,-5.239827840561094,2.6011513606284673
Spain,,2021-03-27,-5.791847292482422,-5.08718795564944,2.498433445308022
Spain,,2021-03-28,-5.566530890651657,-4.921832750204934,2.3929397498570815
Spain,,2021-03-29,-5.332309226859085,-4.744175526125875,2.2847874786399545
Spain,,2021-03-30,-5.089557005802193,-4.5546603339503395,2.1740967897205175
Spain,,2021-03-31,-4.838662579250273,-4.353760862961176,2.0609906613656164
Spain,,2021-04-01,-4.580027324764518,-4.141979257209435,1.9455947554151987
Spain,,2021-04-02,-4.314065003579503,-3.9198448604157687,1.8280372776709761
Spain,,2021-04-03,-4.041201098673569,-3.687912892886819,1.7084488354587148
Spain,,2021-04-04,-3.76187213408668,-3.4467630637535427,1.5869622925224482
Spain,,2021-04-05,-3.476524976575174,-3.196998122000385,1.4637126214117244
Spain,,2021-04-06,-3.1856161207202294,-2.9392423499066633,1.3388367535260173
Spain,,2021-04-07,-2.8896109586340195,-2.674140002665999,1.212473426982809
Spain,,2021-04-08,-2.5889830354314576,-2.4023536980838807,1.084763032478398
Spain,,2021-04-09,-2.2842132916591296,-2.1245627603781534,0.955847457312679
Spain,,2021-04-10,-1.975789293892967,-1.8414615222223776,0.8258699277511864
Spain,,2021-04-11,-1.6642044547358397,-1.5537575892756676,0.6949748498995321
Spain,,2021-04-12,-1.3499572434624845,-1.262170071537078,0.5633076492670337
Spain,,2021-04-13,-1.0335503885751087,-0.9674277859451331,0.43101460919777623
Spain,,2021-04-14,-0.715490073544975,-0.670267434714956,0.2982427083486125
Spain,,2021-04-15,-0.39628512702693935,-0.3714317639665233,0.16513945739466454
Spain,,2021-04-16,-0.0764462088419791,-0.07166770724609761,0.031852735143749374
Spain,,2021-04-17,0.2435150069694735,0.2282754814186229,-0.10146937575819429
Spain,,2021-04-18,0.5630866507169009,0.5276481002633482,-0.23467875334815216
Spain,,2021-04-19,0.8817574759418986,0.8257018736512548,-0.36762740091072654
Spain,,2021-04-20,1.1990176773036187,1.1216918223722563,-0.5001676114037484
Spain,,2021-04-21,1.514359706158449,1.4148781257031355,-0.6321521315619891
Spain,,2021-04-22,1.8272790825296004,1.7045279705740404,-0.7634343254967575
Spain,,2021-04-23,2.13727520216748,1.9899173832194967,-0.8938683376095801
Spain,,2021-04-24,2.44385213740959,2.2703330387358642,-1.0233092546389713
Spain,,2021-04-25,2.746519430559163,2.545074044021982,-1.1516132666602612
Spain,,2021-04-26,3.0447928785127383,2.813453689646984,-1.2786378268596117
Spain,,2021-04-27,3.3381953073818913,3.0748011662662256,-1.4042418099046676
Spain,,2021-04-28,3.6262573358695596,3.328463241295275,-1.5282856687360364
Spain,,2021-04-29,3.9085181261801436,3.5738058916512516,-1.6506315896051202
Spain,,2021-04-30,4.184526121261571,3.810215888480229,-1.771143645186431
Spain,,2021-05-01,4.453839767200301,4.037102329910081,-1.8896879455938647
Spain,,2021-05-02,4.716028219613297,4.253898117997407,-2.006132787133568
Spain,,2021-05-03,4.9706720329072756,4.4600613761770385,-2.120348798627729
Spain,,2021-05-04,5.217363831302082,4.655076803671305,-2.2322090851471175
Spain,,2021-05-05,5.455708960545085,4.8384569634735275,-2.3415893689922984
Spain,,2021-05-06,5.6853261192737,5.009743500686741,-2.448368127767278
Spain,,2021-05-07,5.9058479690163646,5.168508288172218,-2.55242672939179
Spain,,2021-05-08,6.116921721855643,5.314354496644334,-2.6536495639026056
Spain,,2021-05-09,6.318209704813677,5.446917586537172,-2.751924171897066
Spain,,2021-05-10,6.509389900056843,5.5658662191635075,-2.847141369476492
Spain,,2021-05-11,6.690156460055703,5.6709030848890265,-2.939195369550319
Spain,,2021-05-12,6.860220196875736,5.761765646251558,-3.0279838993664576
Spain,,2021-05-13,7.019309044816372,5.838226794167996,-3.1134083141371938
Spain,,2021-05-14,7.1671684956580215,5.900095415588758,-3.195373706634292
Spain,,2021-05-15,7.303562005821021,5.947216871180841,-3.273789012631781
Spain,,2021-05-16,7.428271374784839,5.979473381845645,-3.348567112078987
Spain,,2021-05-17,7.541097094162381,5.996784323105373,-3.4196249258916995
Spain,,2021-05-18,7.641858666870853,5.99910642662224,-3.4868835082536482
Spain,,2021-05-19,7.73039489588856,5.986433888346783,-3.5502681343260183
Spain,,2021-05-20,7.806564142135804,5.958798383024959,-3.6097083832673036
Spain,,2021-05-21,7.870244551067164,5.916268985027779,-3.6651382164714974
Spain,,2021-05-22,7.921334247612782,5.858951995701355,-3.7164960509374736
Spain,,2021-05-23,7.959751499156729,5.786990677668898,-3.763724827688258
Spain,,2021-05-24,7.985434846291785,5.700564896748747,-3.806772075163975
Spain,,2021-05-25,7.9983432011413536,5.599890672383532,-3.8455899675182272
Spain,,2021-05-26,7.998455913091312,5.485219637704043,-3.8801353777529672
Spain,,2021-05-27,7.985772801826584,5.356838410577458,-3.910369925632965
Spain,,2021-05-28,7.960314157619607,5.215067877211954,-3.9362600203265736
Spain,,2021-05-29,7.9221207088702235,5.060262390108258,-3.957776897725396
Spain,,2021-05-30,7.871253556948929,4.892808882362999,-3.974896652401472
Spain,,2021-05-31,7.807794078447724,4.713125900537441,-3.9876002641663844
Spain,,2021-06-01,7.731843794994908,4.521662558509057,-3.995873619202859
Spain,,2021-06-02,7.64352421084214,4.318897414920754,-3.9997075257453254
Spain,,2021-06-03,7.542976618483551,4.105337277033429,-3.9990977242920445
Spain,,2021-06-04,7.430361872617923,3.8815159339718424,-3.9940448923374534
Spain,,2021-06-05,7.305860132815434,3.647992822529747,-3.9845546436194583
Spain,,2021-06-06,7.169670575300814,3.405351628869263,-3.9706375218825327
Spain,,2021-06-07,7.022011074313849,3.154198829609469,-3.95230898916352
Spain,,2021-06-08,6.863117853557132,2.895162175950629,-3.9295894086131975
Spain,,2021-06-09,6.693245108288448,2.628889124623226,-3.9025040218726303
Spain,,2021-06-10,6.512664598662641,2.3560452195832546,-3.8710829210295175
Spain,,2021-06-11,6.321665214973324,2.077312428498956,-3.83536101518563
Spain,,2021-06-12,6.1205525154900196,1.7933874381868296,-3.795377991672496
Spain,,2021-06-13,5.909648237630183,1.5049799132573387,-3.751178271958478
Spain,,2021-06-14,5.68928978324786,1.212810722323092,-3.70281096229612
Spain,,2021-06-15,5.459829678862763,0.9176101362026514,-3.650329799164738
Spain,,2021-06-16,5.221635011693012,0.6201160026238253,-3.593793089568702
Spain,,2021-06-17,4.975086842393966,0.3210719019886318,-3.5332636462579243
Spain,,2021-06-18,4.720579595442347,0.021225288809459668,-3.4688087179423253
Spain,,2021-06-19,4.458520428141291,-0.27867437653781935,-3.4004999145780164
Spain,,2021-06-20,4.189328579255484,-0.5778775010745635,-3.328413127807993
Spain,,2021-06-21,3.913434698318659,-0.875636232811406,-3.252628446645954
Spain,,2021-06-22,3.631280156686068,-1.1712063299887336,-3.173230068496685
Spain,,2021-06-23,3.343316341434565,-1.463849021293576,-3.0903062056121136
Spain,,2021-06-24,3.050003933239521,-1.7528328524030172,-3.0039489870867047
Spain,,2021-06-25,2.751812169384125,-2.037435514239154,-2.9142543565013357
Spain,,2021-06-26,2.4492180930796685,-2.316945648365596,-2.8213219653291666
Spain,,2021-06-27,2.142705790298279,-2.5906646250130727,-2.7252550622219998
Spain,,2021-06-28,1.8327656153385747,-2.8579082892900916,-2.626160378300248
Spain,,2021-06-29,1.519893406363502,-3.11800867121375,-2.5241480085736985
Spain,,2021-06-30,1.2045896921648818,-3.3703156552868987,-2.4193312896251364
Spain,,2021-07-01,0.887358891424227,-3.614198605448293,-2.311826673692379
Spain,,2021-07-02,0.5687085057503994,-3.8490479413342973,-2.2017535992889727
Spain,,2021-07-03,0.2491483077854104,-4.074276661912402,-2.089234358506926
Spain,,2021-07-04,-0.07081047432323101,-4.28932181267799,-1.9743939611492851
Spain,,2021-07-05,-0.3906559747783841,-4.4936458927475025,-1.857359995843116
Spain,,2021-07-06,-0.7098765090093885,-4.686738198330686,-1.738262488287587
Spain,,2021-07-07,-1.0279613922582513,-4.8681160992241,-1.6172337567942472
Spain,,2021-07-08,-1.3444017565662076,-5.037326245135321,-1.4944082652803938
Spain,,2021-07-09,-1.6586913648540702,-5.1939456988225,-1.3699224738784501
Spain,,2021-07-10,-1.9703274207934525,-5.33758299321725,-1.2439146873277256
Spain,,2021-07-11,-2.2788113731736916,-5.467879109888445,-1.1165249013166727
Spain,,2021-07-12,-2.583649713477325,-5.584508376401303,-0.9878946469464835
Spain,,2021-07-13,-2.884354765388605,-5.687179280328905,-0.8581668334889664
Spain,,2021-07-14,-3.1804454649714633,-5.7756351978814,-0.7274855896130578
Spain,,2021-07-15,-3.47144813026924,-5.849655035331854,-0.5959961032567952
Spain,,2021-07-16,-3.7568972190946655,-5.90905378163543,-0.46384446032221177
Spain,,2021-07-17,-4.036336073798202,-5.953682970860634,-0.33117748237280714
Spain,,2021-07-18,-4.309317651822768,-5.983431053276842,-0.19814256351346968
Spain,,2021-07-19,-4.575405240876511,-5.998223674170513,-0.06488750663452497
Spain,,2021-07-20,-4.834173157579222,-5.998023859693259,0.06843964079860569
Spain,,2021-07-21,-5.085207428465082,-5.982832109277211,0.2016907512272449
Spain,,2021-07-22,-5.328106452251791,-5.952686394386704,0.33471778157051013
Spain,,2021-07-23,-5.562481642317008,-5.907662063609373,0.4673729377022821
Spain,,2021-07-24,-5.78795804835396,-5.847871654323947,0.5995088386518094
Spain,,2021-07-25,-6.004174956212077,-5.773464611415393,0.7309786803450808
Spain,,2021-07-26,-6.2107864649626014,-5.684626913740546,0.8616363987054043
Spain,,2021-07-27,-6.407462040266319,-5.581580609277822,0.9913368319318393
Spain,,2021-07-28,-6.5938870431579275,-5.464583260122884,1.119935881775056
Spain,,2021-07-29,-6.769763233401365,-5.333927298717586,1.2472906736317877
Spain,,2021-07-30,-6.934809246610494,-5.189939296921132,1.3732597152795816
Spain,,2021-07-31,-7.088761044372119,-5.03297914975051,1.4977030540759315
Spain,,2021-08-01,-7.231372336651133,-4.863439175830396,1.620482432446709
Spain,,2021-08-02,-7.362414975801982,-4.681743136800854,1.7414614414915728
Spain,,2021-08-03,-7.481679321556311,-4.4883451781340025,1.860505672535275
Spain,,2021-08-04,-7.5889745764026175,-4.283728694006797,1.9774828664569104
Spain,,2021-08-05,-7.684129090821587,-4.068405119067352,2.0922630606307857
Spain,,2021-08-06,-7.76699063788868,-3.8429126501146813,2.204718733316068
Spain,,2021-08-07,-7.837426656804787,-3.607814900886929,2.3147249453343903
Spain,,2021-08-08,-7.8953244649651895,-3.363699493320637,2.422159478878404
Spain,,2021-08-09,-7.94059143822771,-3.111176588801875,2.5269029732966852
Spain,,2021-08-10,-7.973155159091557,-2.8508773630805537,2.6288390577044396
Spain,,2021-08-11,-7.992963532549912,-2.58345242865978,2.7278544802725424
Spain,,2021-08-12,-7.9999848694308024,-2.3095702086033536,2.823839234051181
Spain,,2021-08-13,-7.994207937093021,-2.0299152658263315,2.9166866791885635
Spain,,2021-08-14,-7.9756419773959655,-1.7451865920441776,3.006293661408593
Spain,,2021-08-15,-7.944316691914622,-1.4560958606575212,3.0925606266161947
Spain,,2021-08-16,-7.900282194423391,-1.1633656479393062,3.1753917315026587
Spain,,2021-08-17,-7.843608930724726,-0.8677276269703398,3.2546949500284215
Spain,,2021-08-18,-7.7743875659509065,-0.5699207388377596,3.3303821756646803
Spain,,2021-08-19,-7.692728839519126,-0.2706893456670681,3.402369319280541
